fips,county_name,acs_vintage,total_pop,median_hh_income,median_age,poverty_universe,poverty_below,poverty_rate,race_total,race_white,race_black,pct_white,pct_black,pop_under_18,pct_under_18,pop_21plus,pct_21plus
5013,"Calhoun County, Arkansas",2016,5210.0,35446.0,44.9,5057.0,969.0,0.1916,5210.0,3992.0,1140.0,0.7662,0.2188,1020.0,0.1958,4190.0,0.8042
5011,"Bradley County, Arkansas",2016,11096.0,34665.0,40.9,10973.0,3163.0,0.2883,11096.0,6833.0,3239.0,0.6158,0.2919,2607.0,0.2349,8489.0,0.7651
5075,"Lawrence County, Arkansas",2016,16915.0,33381.0,41.8,16240.0,3840.0,0.2365,16915.0,16436.0,122.0,0.9717,0.0072,3762.0,0.2224,13153.0,0.7776
5113,"Polk County, Arkansas",2016,20290.0,33202.0,44.1,20116.0,5069.0,0.252,20290.0,18788.0,77.0,0.926,0.0038,4758.0,0.2345,15532.0,0.7655
5029,"Conway County, Arkansas",2016,21060.0,38266.0,41.0,20823.0,4482.0,0.2152,21060.0,17959.0,2490.0,0.8528,0.1182,4862.0,0.2309,16198.0,0.7691
5101,"Newton County, Arkansas",2016,7988.0,33176.0,47.9,7916.0,1713.0,0.2164,7988.0,7631.0,0.0,0.9553,0.0,1590.0,0.199,6398.0,0.801
5081,"Little River County, Arkansas",2016,12616.0,35396.0,41.6,12295.0,2384.0,0.1939,12616.0,9285.0,2644.0,0.736,0.2096,2861.0,0.2268,9755.0,0.7732
5085,"Lonoke County, Arkansas",2016,71279.0,56156.0,35.8,70527.0,8535.0,0.121,71279.0,63610.0,4201.0,0.8924,0.0589,18869.0,0.2647,52410.0,0.7353
5091,"Miller County, Arkansas",2016,43666.0,39955.0,37.6,42383.0,8749.0,0.2064,43666.0,31082.0,10991.0,0.7118,0.2517,10561.0,0.2419,33105.0,0.7581
5123,"St. Francis County, Arkansas",2016,27023.0,35066.0,38.0,23389.0,5761.0,0.2463,27023.0,11497.0,14335.0,0.4255,0.5305,6157.0,0.2278,20866.0,0.7722
5145,"White County, Arkansas",2016,78823.0,42197.0,36.1,74752.0,13201.0,0.1766,78823.0,72140.0,3357.0,0.9152,0.0426,18613.0,0.2361,60210.0,0.7639
5099,"Nevada County, Arkansas",2017,8528.0,36995.0,43.8,8360.0,1920.0,0.2297,8528.0,5437.0,2852.0,0.6375,0.3344,1936.0,0.227,6592.0,0.773
5021,"Clay County, Arkansas",2017,15190.0,32219.0,43.4,15005.0,3339.0,0.2225,15190.0,14621.0,104.0,0.9625,0.0068,3357.0,0.221,11833.0,0.779
5037,"Cross County, Arkansas",2017,17164.0,41081.0,40.7,16850.0,3041.0,0.1805,17164.0,12763.0,3914.0,0.7436,0.228,4152.0,0.2419,13012.0,0.7581
5039,"Dallas County, Arkansas",2017,7585.0,35794.0,43.7,6882.0,906.0,0.1316,7585.0,4169.0,3060.0,0.5496,0.4034,1741.0,0.2295,5844.0,0.7705
5043,"Drew County, Arkansas",2017,18620.0,36092.0,36.5,17419.0,4246.0,0.2438,18620.0,12803.0,5358.0,0.6876,0.2878,4097.0,0.22,14523.0,0.78
5027,"Columbia County, Arkansas",2017,23992.0,37072.0,36.2,22166.0,5553.0,0.2505,23992.0,14556.0,8386.0,0.6067,0.3495,5088.0,0.2121,18904.0,0.7879
5121,"Randolph County, Arkansas",2017,17514.0,35930.0,42.2,17018.0,3557.0,0.209,17514.0,16860.0,165.0,0.9627,0.0094,4031.0,0.2302,13483.0,0.7698
5125,"Saline County, Arkansas",2017,116252.0,58985.0,39.0,114629.0,9210.0,0.0803,116252.0,104143.0,7456.0,0.8958,0.0641,27733.0,0.2386,88519.0,0.7614
5141,"Van Buren County, Arkansas",2017,16751.0,34428.0,47.6,16554.0,3250.0,0.1963,16751.0,16032.0,76.0,0.9571,0.0045,3343.0,0.1996,13408.0,0.8004
5009,"Boone County, Arkansas",2017,37212.0,40727.0,42.2,36589.0,5767.0,0.1576,37212.0,35843.0,143.0,0.9632,0.0038,8475.0,0.2277,28737.0,0.7723
5065,"Izard County, Arkansas",2017,13521.0,39135.0,48.0,12633.0,2238.0,0.1772,13521.0,12830.0,258.0,0.9489,0.0191,2435.0,0.1801,11086.0,0.8199
5063,"Independence County, Arkansas",2017,37097.0,39945.0,39.8,35911.0,6628.0,0.1846,37097.0,34197.0,756.0,0.9218,0.0204,8840.0,0.2383,28257.0,0.7617
5079,"Lincoln County, Arkansas",2017,13885.0,38873.0,38.6,9069.0,1620.0,0.1786,13885.0,9256.0,4356.0,0.6666,0.3137,2470.0,0.1779,11415.0,0.8221
5083,"Logan County, Arkansas",2017,21802.0,37982.0,42.2,21380.0,4326.0,0.2023,21802.0,20058.0,462.0,0.92,0.0212,4894.0,0.2245,16908.0,0.7755
5053,"Grant County, Arkansas",2017,18076.0,49968.0,39.9,17858.0,2579.0,0.1444,18076.0,17207.0,531.0,0.9519,0.0294,4192.0,0.2319,13884.0,0.7681
5035,"Crittenden County, Arkansas",2017,49278.0,38558.0,35.0,48571.0,11422.0,0.2352,49278.0,22100.0,24164.0,0.4485,0.4904,13646.0,0.2769,35632.0,0.7231
5047,"Franklin County, Arkansas",2017,17803.0,39472.0,41.4,17491.0,3829.0,0.2189,17803.0,16820.0,176.0,0.9448,0.0099,4152.0,0.2332,13651.0,0.7668
5045,"Faulkner County, Arkansas",2017,121282.0,50316.0,32.3,116426.0,18989.0,0.1631,121282.0,100115.0,13843.0,0.8255,0.1141,28573.0,0.2356,92709.0,0.7644
5109,"Pike County, Arkansas",2017,10893.0,36893.0,41.8,10688.0,1852.0,0.1733,10893.0,9749.0,304.0,0.895,0.0279,2436.0,0.2236,8457.0,0.7764
5069,"Jefferson County, Arkansas",2017,71373.0,37630.0,39.0,65320.0,16140.0,0.2471,71373.0,28952.0,40220.0,0.4056,0.5635,16251.0,0.2277,55122.0,0.7723
5089,"Marion County, Arkansas",2017,16374.0,36113.0,51.8,16210.0,3165.0,0.1952,16374.0,15767.0,28.0,0.9629,0.0017,2925.0,0.1786,13449.0,0.8214
5097,"Montgomery County, Arkansas",2017,9059.0,35252.0,50.0,8917.0,1613.0,0.1809,9059.0,8311.0,26.0,0.9174,0.0029,1736.0,0.1916,7323.0,0.8084
5127,"Scott County, Arkansas",2017,10584.0,37396.0,41.2,10473.0,2142.0,0.2045,10584.0,9499.0,22.0,0.8975,0.0021,2544.0,0.2404,8040.0,0.7596
5129,"Searcy County, Arkansas",2017,7925.0,36716.0,47.3,7827.0,1364.0,0.1743,7925.0,7489.0,15.0,0.945,0.0019,1593.0,0.201,6332.0,0.799
5131,"Sebastian County, Arkansas",2017,127362.0,40932.0,37.3,125347.0,28211.0,0.2251,127362.0,98970.0,8604.0,0.7771,0.0676,31052.0,0.2438,96310.0,0.7562
5033,"Crawford County, Arkansas",2017,62119.0,43504.0,38.7,61336.0,10196.0,0.1662,62119.0,55677.0,830.0,0.8963,0.0134,15515.0,0.2498,46604.0,0.7502
5007,"Benton County, Arkansas",2017,251823.0,61271.0,35.2,248784.0,26096.0,0.1049,251823.0,221937.0,4144.0,0.8813,0.0165,67957.0,0.2699,183866.0,0.7301
5017,"Chicot County, Arkansas",2017,11008.0,32412.0,43.3,10334.0,3041.0,0.2943,11008.0,4753.0,5963.0,0.4318,0.5417,2451.0,0.2227,8557.0,0.7773
5059,"Hot Spring County, Arkansas",2017,33480.0,40626.0,41.7,31292.0,4941.0,0.1579,33480.0,28419.0,3666.0,0.8488,0.1095,7020.0,0.2097,26460.0,0.7903
5071,"Johnson County, Arkansas",2017,26155.0,35758.0,37.8,25446.0,5733.0,0.2253,26155.0,24040.0,472.0,0.9191,0.018,6407.0,0.245,19748.0,0.755
5077,"Lee County, Arkansas",2017,9614.0,27901.0,41.9,7957.0,2173.0,0.2731,9614.0,4032.0,5471.0,0.4194,0.5691,1851.0,0.1925,7763.0,0.8075
5087,"Madison County, Arkansas",2017,15907.0,42894.0,42.5,15746.0,2797.0,0.1776,15907.0,15046.0,91.0,0.9459,0.0057,3747.0,0.2356,12160.0,0.7644
5041,"Desha County, Arkansas",2017,12094.0,27036.0,40.2,11925.0,3886.0,0.3259,12094.0,5875.0,5744.0,0.4858,0.4749,3112.0,0.2573,8982.0,0.7427
5049,"Fulton County, Arkansas",2017,12092.0,36051.0,48.1,11834.0,2718.0,0.2297,12092.0,11667.0,40.0,0.9649,0.0033,2455.0,0.203,9637.0,0.797
5061,"Howard County, Arkansas",2017,13472.0,34851.0,38.5,13265.0,2790.0,0.2103,13472.0,8984.0,2809.0,0.6669,0.2085,3495.0,0.2594,9977.0,0.7406
5051,"Garland County, Arkansas",2017,97994.0,41672.0,44.7,95919.0,18300.0,0.1908,97994.0,83955.0,8001.0,0.8567,0.0816,20044.0,0.2045,77950.0,0.7955
5093,"Mississippi County, Arkansas",2017,43534.0,36417.0,36.1,42645.0,10921.0,0.2561,43534.0,26522.0,15294.0,0.6092,0.3513,11611.0,0.2667,31923.0,0.7333
5115,"Pope County, Arkansas",2017,63372.0,40668.0,34.9,59657.0,11841.0,0.1985,63372.0,57766.0,1864.0,0.9115,0.0294,14353.0,0.2265,49019.0,0.7735
5117,"Prairie County, Arkansas",2017,8309.0,41244.0,45.7,8141.0,1364.0,0.1675,8309.0,7088.0,1112.0,0.8531,0.1338,1706.0,0.2053,6603.0,0.7947
5139,"Union County, Arkansas",2017,40022.0,41106.0,39.7,39508.0,7936.0,0.2009,40022.0,25808.0,13087.0,0.6448,0.327,9589.0,0.2396,30433.0,0.7604
5147,"Woodruff County, Arkansas",2017,6763.0,30097.0,45.3,6626.0,1721.0,0.2597,6763.0,4713.0,1858.0,0.6969,0.2747,1450.0,0.2144,5313.0,0.7856
5023,"Cleburne County, Arkansas",2017,25361.0,42312.0,48.9,24933.0,3829.0,0.1536,25361.0,24614.0,150.0,0.9705,0.0059,4886.0,0.1927,20475.0,0.8073
5025,"Cleveland County, Arkansas",2017,8332.0,44840.0,42.6,8223.0,1589.0,0.1932,8332.0,7197.0,919.0,0.8638,0.1103,1905.0,0.2286,6427.0,0.7714
5067,"Jackson County, Arkansas",2017,17429.0,32783.0,40.5,14300.0,3592.0,0.2512,17429.0,13851.0,2966.0,0.7947,0.1702,3526.0,0.2023,13903.0,0.7977
5057,"Hempstead County, Arkansas",2017,22154.0,38701.0,38.9,21863.0,5539.0,0.2534,22154.0,13204.0,6563.0,0.596,0.2962,5773.0,0.2606,16381.0,0.7394
5135,"Sharp County, Arkansas",2017,17041.0,31792.0,47.3,16722.0,3904.0,0.2335,17041.0,16218.0,97.0,0.9517,0.0057,3632.0,0.2131,13409.0,0.7869
5137,"Stone County, Arkansas",2017,12443.0,33091.0,49.5,12323.0,2983.0,0.2421,12443.0,12006.0,10.0,0.9649,0.0008,2497.0,0.2007,9946.0,0.7993
5143,"Washington County, Arkansas",2017,223683.0,47452.0,31.5,215874.0,38855.0,0.18,223683.0,174108.0,7797.0,0.7784,0.0349,55799.0,0.2495,167884.0,0.7505
5005,"Baxter County, Arkansas",2017,41093.0,40072.0,51.8,40625.0,5117.0,0.126,41093.0,39599.0,74.0,0.9636,0.0018,7223.0,0.1758,33870.0,0.8242
5003,"Ashley County, Arkansas",2017,20771.0,36407.0,41.8,20552.0,4368.0,0.2125,20771.0,14939.0,5309.0,0.7192,0.2556,4819.0,0.232,15952.0,0.768
5031,"Craighead County, Arkansas",2017,104246.0,45672.0,34.0,100124.0,18298.0,0.1828,104246.0,83290.0,13979.0,0.799,0.1341,25887.0,0.2483,78359.0,0.7517
5055,"Greene County, Arkansas",2017,44197.0,45566.0,37.7,43334.0,6879.0,0.1587,44197.0,42279.0,461.0,0.9566,0.0104,10751.0,0.2433,33446.0,0.7567
5073,"Lafayette County, Arkansas",2017,7051.0,32500.0,45.8,6863.0,1632.0,0.2378,7051.0,4234.0,2672.0,0.6005,0.379,1395.0,0.1978,5656.0,0.8022
5105,"Perry County, Arkansas",2017,10320.0,46168.0,43.7,10172.0,1808.0,0.1777,10320.0,9641.0,239.0,0.9342,0.0232,2321.0,0.2249,7999.0,0.7751
5107,"Phillips County, Arkansas",2017,19518.0,26652.0,38.2,19301.0,6363.0,0.3297,19518.0,7073.0,12250.0,0.3624,0.6276,5149.0,0.2638,14369.0,0.7362
5111,"Poinsett County, Arkansas",2017,24098.0,37487.0,39.7,23552.0,5036.0,0.2138,24098.0,21378.0,1350.0,0.8871,0.056,5739.0,0.2382,18359.0,0.7618
5133,"Sevier County, Arkansas",2017,17206.0,43675.0,35.0,16999.0,3597.0,0.2116,17206.0,11079.0,833.0,0.6439,0.0484,4995.0,0.2903,12211.0,0.7097
5149,"Yell County, Arkansas",2017,21601.0,39696.0,39.7,21276.0,3792.0,0.1782,21601.0,17458.0,524.0,0.8082,0.0243,5357.0,0.248,16244.0,0.752
5013,"Calhoun County, Arkansas",2017,5194.0,37225.0,45.2,5040.0,986.0,0.1956,5194.0,3951.0,1156.0,0.7607,0.2226,1007.0,0.1939,4187.0,0.8061
5019,"Clark County, Arkansas",2017,22495.0,37144.0,33.8,19665.0,4221.0,0.2146,22495.0,16186.0,5368.0,0.7195,0.2386,4313.0,0.1917,18182.0,0.8083
5011,"Bradley County, Arkansas",2017,10994.0,36310.0,40.6,10869.0,2864.0,0.2635,10994.0,6850.0,3220.0,0.6231,0.2929,2602.0,0.2367,8392.0,0.7633
5075,"Lawrence County, Arkansas",2017,16777.0,37603.0,42.0,16141.0,2976.0,0.1844,16777.0,16262.0,157.0,0.9693,0.0094,3729.0,0.2223,13048.0,0.7777
5095,"Monroe County, Arkansas",2017,7420.0,31584.0,46.1,7346.0,2098.0,0.2856,7420.0,4142.0,3026.0,0.5582,0.4078,1553.0,0.2093,5867.0,0.7907
5113,"Polk County, Arkansas",2017,20212.0,33870.0,43.8,20052.0,5326.0,0.2656,20212.0,18535.0,102.0,0.917,0.005,4728.0,0.2339,15484.0,0.7661
5029,"Conway County, Arkansas",2017,20954.0,39638.0,41.2,20742.0,3845.0,0.1854,20954.0,17846.0,2344.0,0.8517,0.1119,4837.0,0.2308,16117.0,0.7692
5103,"Ouachita County, Arkansas",2017,24378.0,32136.0,42.8,23982.0,6231.0,0.2598,24378.0,13949.0,9972.0,0.5722,0.4091,5539.0,0.2272,18839.0,0.7728
5101,"Newton County, Arkansas",2017,7898.0,38134.0,48.8,7827.0,1392.0,0.1778,7898.0,7545.0,1.0,0.9553,0.0001,1574.0,0.1993,6324.0,0.8007
5001,"Arkansas County, Arkansas",2017,18352.0,38532.0,40.9,18044.0,3735.0,0.207,18352.0,13255.0,4852.0,0.7223,0.2644,4184.0,0.228,14168.0,0.772
5081,"Little River County, Arkansas",2017,12494.0,36963.0,42.5,12191.0,2291.0,0.1879,12494.0,9223.0,2559.0,0.7382,0.2048,2793.0,0.2235,9701.0,0.7765
5085,"Lonoke County, Arkansas",2017,71568.0,57290.0,35.8,70820.0,8709.0,0.123,71568.0,63760.0,4315.0,0.8909,0.0603,18842.0,0.2633,52726.0,0.7367
5015,"Carroll County, Arkansas",2017,27782.0,39686.0,44.6,27500.0,4331.0,0.1575,27782.0,25751.0,372.0,0.9269,0.0134,6195.0,0.223,21587.0,0.777
5091,"Miller County, Arkansas",2017,43760.0,41862.0,38.5,42424.0,8891.0,0.2096,43760.0,30876.0,10790.0,0.7056,0.2466,10485.0,0.2396,33275.0,0.7604
5123,"St. Francis County, Arkansas",2017,26688.0,33102.0,38.4,23105.0,6363.0,0.2754,26688.0,11016.0,14826.0,0.4128,0.5555,5950.0,0.2229,20738.0,0.7771
5119,"Pulaski County, Arkansas",2017,392848.0,48850.0,36.7,386698.0,67056.0,0.1734,392848.0,224285.0,141791.0,0.5709,0.3609,92662.0,0.2359,300186.0,0.7641
5145,"White County, Arkansas",2017,78706.0,44074.0,36.3,74605.0,12354.0,0.1656,78706.0,71712.0,3200.0,0.9111,0.0407,18616.0,0.2365,60090.0,0.7635
5041,"Desha County, Arkansas",2018,11887.0,30234.0,39.1,11702.0,3401.0,0.2906,11887.0,5855.0,5596.0,0.4926,0.4708,3054.0,0.2569,8833.0,0.7431
5049,"Fulton County, Arkansas",2018,12139.0,36184.0,48.1,11878.0,2844.0,0.2394,12139.0,11686.0,71.0,0.9627,0.0058,2487.0,0.2049,9652.0,0.7951
5061,"Howard County, Arkansas",2018,13389.0,35900.0,38.8,13167.0,2526.0,0.1918,13389.0,8964.0,2761.0,0.6695,0.2062,3451.0,0.2577,9938.0,0.7423
5051,"Garland County, Arkansas",2018,98296.0,43146.0,44.9,96502.0,17961.0,0.1861,98296.0,84747.0,8031.0,0.8622,0.0817,20063.0,0.2041,78233.0,0.7959
5093,"Mississippi County, Arkansas",2018,42831.0,37237.0,36.2,41917.0,10825.0,0.2582,42831.0,25863.0,15070.0,0.6038,0.3518,11400.0,0.2662,31431.0,0.7338
5115,"Pope County, Arkansas",2018,63644.0,41914.0,35.0,60128.0,11117.0,0.1849,63644.0,58030.0,1895.0,0.9118,0.0298,14579.0,0.2291,49065.0,0.7709
5117,"Prairie County, Arkansas",2018,8244.0,41846.0,46.2,8068.0,1266.0,0.1569,8244.0,7037.0,1073.0,0.8536,0.1302,1681.0,0.2039,6563.0,0.7961
5139,"Union County, Arkansas",2018,39732.0,44000.0,40.1,39251.0,7876.0,0.2007,39732.0,25485.0,12972.0,0.6414,0.3265,9560.0,0.2406,30172.0,0.7594
5147,"Woodruff County, Arkansas",2018,6660.0,31023.0,45.6,6421.0,1608.0,0.2504,6660.0,4633.0,1845.0,0.6956,0.277,1442.0,0.2165,5218.0,0.7835
5023,"Cleburne County, Arkansas",2018,25230.0,43391.0,49.4,24850.0,3631.0,0.1461,25230.0,24473.0,140.0,0.97,0.0055,4799.0,0.1902,20431.0,0.8098
5025,"Cleveland County, Arkansas",2018,8226.0,42460.0,42.7,8118.0,1574.0,0.1939,8226.0,7106.0,924.0,0.8638,0.1123,1862.0,0.2264,6364.0,0.7736
5067,"Jackson County, Arkansas",2018,17225.0,33174.0,39.9,14197.0,3313.0,0.2334,17225.0,13516.0,2143.0,0.7847,0.1244,3473.0,0.2016,13752.0,0.7984
5057,"Hempstead County, Arkansas",2018,22018.0,41355.0,39.9,21723.0,5271.0,0.2426,22018.0,13067.0,6713.0,0.5935,0.3049,5715.0,0.2596,16303.0,0.7404
5135,"Sharp County, Arkansas",2018,17043.0,33708.0,47.4,16706.0,3616.0,0.2164,17043.0,16216.0,119.0,0.9515,0.007,3623.0,0.2126,13420.0,0.7874
5137,"Stone County, Arkansas",2018,12446.0,36162.0,49.8,12312.0,2767.0,0.2247,12446.0,12024.0,9.0,0.9661,0.0007,2474.0,0.1988,9972.0,0.8012
5143,"Washington County, Arkansas",2018,228529.0,49629.0,31.8,220629.0,37160.0,0.1684,228529.0,177357.0,8149.0,0.7761,0.0357,56586.0,0.2476,171943.0,0.7524
5005,"Baxter County, Arkansas",2018,41219.0,41481.0,52.1,40634.0,5676.0,0.1397,41219.0,39814.0,74.0,0.9659,0.0018,7226.0,0.1753,33993.0,0.8247
5003,"Ashley County, Arkansas",2018,20537.0,39635.0,41.7,20352.0,4110.0,0.2019,20537.0,14737.0,5273.0,0.7176,0.2568,4781.0,0.2328,15756.0,0.7672
5031,"Craighead County, Arkansas",2018,105701.0,45868.0,34.1,101577.0,18667.0,0.1838,105701.0,83979.0,14622.0,0.7945,0.1383,26195.0,0.2478,79506.0,0.7522
5055,"Greene County, Arkansas",2018,44623.0,47497.0,37.9,43781.0,7127.0,0.1628,44623.0,42566.0,720.0,0.9539,0.0161,10991.0,0.2463,33632.0,0.7537
5105,"Perry County, Arkansas",2018,10322.0,46071.0,43.5,10184.0,1729.0,0.1698,10322.0,9578.0,196.0,0.9279,0.019,2353.0,0.228,7969.0,0.772
5111,"Poinsett County, Arkansas",2018,24054.0,39277.0,39.7,23511.0,5123.0,0.2179,24054.0,21306.0,1149.0,0.8858,0.0478,5736.0,0.2385,18318.0,0.7615
5133,"Sevier County, Arkansas",2018,17193.0,46667.0,34.9,17029.0,3570.0,0.2096,17193.0,10858.0,874.0,0.6315,0.0508,4938.0,0.2872,12255.0,0.7128
5013,"Calhoun County, Arkansas",2018,5202.0,44022.0,45.5,5061.0,788.0,0.1557,5202.0,3962.0,1125.0,0.7616,0.2163,1037.0,0.1993,4165.0,0.8007
5019,"Clark County, Arkansas",2018,22385.0,39752.0,34.1,19658.0,3887.0,0.1977,22385.0,15939.0,5374.0,0.712,0.2401,4266.0,0.1906,18119.0,0.8094
5075,"Lawrence County, Arkansas",2018,16669.0,38528.0,41.1,16068.0,2846.0,0.1771,16669.0,16127.0,173.0,0.9675,0.0104,3730.0,0.2238,12939.0,0.7762
5095,"Monroe County, Arkansas",2018,7249.0,35190.0,47.0,7173.0,2015.0,0.2809,7249.0,4058.0,2897.0,0.5598,0.3996,1476.0,0.2036,5773.0,0.7964
5029,"Conway County, Arkansas",2018,20906.0,41196.0,41.7,20694.0,3772.0,0.1823,20906.0,17805.0,2282.0,0.8517,0.1092,4784.0,0.2288,16122.0,0.7712
5101,"Newton County, Arkansas",2018,7848.0,39896.0,49.1,7781.0,1103.0,0.1418,7848.0,7435.0,2.0,0.9474,0.0003,1550.0,0.1975,6298.0,0.8025
5001,"Arkansas County, Arkansas",2018,18124.0,39466.0,41.4,17786.0,3563.0,0.2003,18124.0,13146.0,4677.0,0.7253,0.2581,4176.0,0.2304,13948.0,0.7696
5085,"Lonoke County, Arkansas",2018,72206.0,57509.0,36.1,71410.0,8733.0,0.1223,72206.0,64282.0,4379.0,0.8903,0.0606,18874.0,0.2614,53332.0,0.7386
5015,"Carroll County, Arkansas",2018,27887.0,43505.0,44.8,27597.0,4141.0,0.1501,27887.0,25826.0,335.0,0.9261,0.012,6132.0,0.2199,21755.0,0.7801
5123,"St. Francis County, Arkansas",2018,26294.0,35356.0,38.9,22747.0,6052.0,0.2661,26294.0,10743.0,14624.0,0.4086,0.5562,5773.0,0.2196,20521.0,0.7804
5119,"Pulaski County, Arkansas",2018,393463.0,50093.0,36.9,387158.0,65935.0,0.1703,393463.0,222468.0,143508.0,0.5654,0.3647,92276.0,0.2345,301187.0,0.7655
5099,"Nevada County, Arkansas",2018,8440.0,37635.0,44.8,8229.0,2279.0,0.2769,8440.0,5348.0,2927.0,0.6336,0.3468,1914.0,0.2268,6526.0,0.7732
5037,"Cross County, Arkansas",2018,16998.0,43838.0,41.2,16694.0,2793.0,0.1673,16998.0,12695.0,3308.0,0.7469,0.1946,4083.0,0.2402,12915.0,0.7598
5039,"Dallas County, Arkansas",2018,7432.0,36628.0,43.7,6652.0,948.0,0.1425,7432.0,4123.0,3093.0,0.5548,0.4162,1696.0,0.2282,5736.0,0.7718
5027,"Columbia County, Arkansas",2018,23892.0,36148.0,36.0,22080.0,5563.0,0.2519,23892.0,14476.0,8351.0,0.6059,0.3495,5065.0,0.212,18827.0,0.788
5125,"Saline County, Arkansas",2018,118009.0,62152.0,39.2,116384.0,9928.0,0.0853,118009.0,105202.0,8293.0,0.8915,0.0703,27906.0,0.2365,90103.0,0.7635
5141,"Van Buren County, Arkansas",2018,16684.0,36897.0,47.9,16466.0,3103.0,0.1884,16684.0,15996.0,81.0,0.9588,0.0049,3347.0,0.2006,13337.0,0.7994
5065,"Izard County, Arkansas",2018,13559.0,40218.0,48.0,12624.0,2156.0,0.1708,13559.0,12835.0,254.0,0.9466,0.0187,2461.0,0.1815,11098.0,0.8185
5063,"Independence County, Arkansas",2018,37264.0,43523.0,39.4,36173.0,6254.0,0.1729,37264.0,34252.0,693.0,0.9192,0.0186,8897.0,0.2388,28367.0,0.7612
5083,"Logan County, Arkansas",2018,21757.0,39748.0,41.5,21396.0,4514.0,0.211,21757.0,19905.0,293.0,0.9149,0.0135,4825.0,0.2218,16932.0,0.7782
5053,"Grant County, Arkansas",2018,18086.0,51920.0,40.4,17852.0,2589.0,0.145,18086.0,17182.0,541.0,0.95,0.0299,4149.0,0.2294,13937.0,0.7706
5047,"Franklin County, Arkansas",2018,17780.0,39463.0,41.3,17457.0,3823.0,0.219,17780.0,16743.0,172.0,0.9417,0.0097,4172.0,0.2346,13608.0,0.7654
5109,"Pike County, Arkansas",2018,10808.0,37406.0,42.8,10603.0,1758.0,0.1658,10808.0,9740.0,355.0,0.9012,0.0328,2349.0,0.2173,8459.0,0.7827
5069,"Jefferson County, Arkansas",2018,70424.0,38289.0,38.8,64243.0,14896.0,0.2319,70424.0,28231.0,39889.0,0.4009,0.5664,15772.0,0.224,54652.0,0.776
5097,"Montgomery County, Arkansas",2018,8993.0,37855.0,50.0,8838.0,1666.0,0.1885,8993.0,8205.0,20.0,0.9124,0.0022,1696.0,0.1886,7297.0,0.8114
5127,"Scott County, Arkansas",2018,10442.0,35509.0,41.0,10327.0,2282.0,0.221,10442.0,9179.0,28.0,0.879,0.0027,2706.0,0.2591,7736.0,0.7409
5131,"Sebastian County, Arkansas",2018,127461.0,43240.0,37.5,125526.0,25420.0,0.2025,127461.0,95473.0,8877.0,0.749,0.0696,30879.0,0.2423,96582.0,0.7577
5033,"Crawford County, Arkansas",2018,62472.0,46619.0,38.7,61706.0,9830.0,0.1593,62472.0,55196.0,978.0,0.8835,0.0157,15486.0,0.2479,46986.0,0.7521
5017,"Chicot County, Arkansas",2018,10826.0,33051.0,42.7,10151.0,2962.0,0.2918,10826.0,4733.0,5861.0,0.4372,0.5414,2456.0,0.2269,8370.0,0.7731
5071,"Johnson County, Arkansas",2018,26291.0,37170.0,38.0,25583.0,5728.0,0.2239,26291.0,24033.0,424.0,0.9141,0.0161,6388.0,0.243,19903.0,0.757
5077,"Lee County, Arkansas",2018,9398.0,28367.0,41.8,7727.0,2009.0,0.26,9398.0,3978.0,5313.0,0.4233,0.5653,1773.0,0.1887,7625.0,0.8113
5073,"Lafayette County, Arkansas",2018,6915.0,32412.0,46.3,6759.0,1502.0,0.2222,6915.0,4196.0,2533.0,0.6068,0.3663,1364.0,0.1973,5551.0,0.8027
5107,"Phillips County, Arkansas",2018,19034.0,29263.0,38.5,18837.0,6252.0,0.3319,19034.0,6893.0,11921.0,0.3621,0.6263,4956.0,0.2604,14078.0,0.7396
5149,"Yell County, Arkansas",2018,21573.0,42361.0,39.3,21255.0,3475.0,0.1635,21573.0,16956.0,542.0,0.786,0.0251,5371.0,0.249,16202.0,0.751
5011,"Bradley County, Arkansas",2018,10948.0,39510.0,40.2,10822.0,2513.0,0.2322,10948.0,7158.0,3176.0,0.6538,0.2901,2598.0,0.2373,8350.0,0.7627
5113,"Polk County, Arkansas",2018,20163.0,37035.0,43.7,20015.0,4907.0,0.2452,20163.0,18538.0,91.0,0.9194,0.0045,4701.0,0.2331,15462.0,0.7669
5103,"Ouachita County, Arkansas",2018,24106.0,34887.0,42.3,23711.0,5722.0,0.2413,24106.0,13655.0,9904.0,0.5665,0.4109,5451.0,0.2261,18655.0,0.7739
5081,"Little River County, Arkansas",2018,12417.0,45388.0,42.6,12136.0,1913.0,0.1576,12417.0,9128.0,2762.0,0.7351,0.2224,2748.0,0.2213,9669.0,0.7787
5091,"Miller County, Arkansas",2018,43759.0,41903.0,38.9,42370.0,8985.0,0.2121,43759.0,30846.0,10844.0,0.7049,0.2478,10433.0,0.2384,33326.0,0.7616
5145,"White County, Arkansas",2018,78804.0,43822.0,36.6,74754.0,12701.0,0.1699,78804.0,71645.0,3206.0,0.9092,0.0407,18585.0,0.2358,60219.0,0.7642
5021,"Clay County, Arkansas",2018,15061.0,33935.0,43.0,14854.0,3352.0,0.2257,15061.0,14443.0,93.0,0.959,0.0062,3316.0,0.2202,11745.0,0.7798
5043,"Drew County, Arkansas",2018,18502.0,43014.0,37.0,17419.0,3735.0,0.2144,18502.0,12701.0,5333.0,0.6865,0.2882,4023.0,0.2174,14479.0,0.7826
