fips,county,year,fatal_crashes,total_fatalities,alcohol_fatal_crashes,alcohol_share,alcohol_flag_source,countywide_wet,first_treated_year,cohort,years_since_treatment,any_wet_neighbor,n_wet_neighbors,share_wet_neighbors,any_wet_area_neighbor,n_neighbors,partial_county,treated_unit,neighbor_unit,clean_control
05057,Hempstead,2022,5,5,0,0.0,DR_DRINK,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05057,Hempstead,2023,10,11,2,0.2,DR_DRINK,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05059,Hot Spring,2008,12,14,2,0.16666666666666666,DRUNK_DR,0,2022.0,2022,-14.0,1,3,0.5,1,6,0,1,0,0
05059,Hot Spring,2009,10,11,2,0.2,DRUNK_DR,0,2022.0,2022,-13.0,1,3,0.5,1,6,0,1,0,0
05059,Hot Spring,2010,11,12,2,0.18181818181818182,DRUNK_DR,0,2022.0,2022,-12.0,1,3,0.5,1,6,0,1,0,0
05059,Hot Spring,2011,7,7,1,0.14285714285714285,DRUNK_DR,0,2022.0,2022,-11.0,1,3,0.5,1,6,0,1,0,0
05059,Hot Spring,2012,10,14,1,0.1,DRUNK_DR,0,2022.0,2022,-10.0,1,3,0.5,1,6,0,1,0,0
05059,Hot Spring,2013,13,13,2,0.15384615384615385,DRUNK_DR,0,2022.0,2022,-9.0,1,3,0.5,1,6,0,1,0,0
05059,Hot Spring,2014,16,17,5,0.3125,DRUNK_DR,0,2022.0,2022,-8.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2015,14,17,5,0.35714285714285715,DRUNK_DR,0,2022.0,2022,-7.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2016,13,15,1,0.07692307692307693,DRUNK_DR,0,2022.0,2022,-6.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2017,11,13,2,0.18181818181818182,DRUNK_DR,0,2022.0,2022,-5.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2018,9,9,3,0.3333333333333333,DRUNK_DR,0,2022.0,2022,-4.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2019,8,8,4,0.5,DRUNK_DR,0,2022.0,2022,-3.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2020,5,5,1,0.2,DRUNK_DR,0,2022.0,2022,-2.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2021,13,15,3,0.23076923076923078,DR_DRINK,0,2022.0,2022,-1.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2022,15,19,2,0.13333333333333333,DR_DRINK,1,2022.0,2022,0.0,1,4,0.6666666666666666,1,6,0,1,0,0
05059,Hot Spring,2023,12,13,4,0.3333333333333333,DR_DRINK,1,2022.0,2022,1.0,1,4,0.6666666666666666,1,6,0,1,0,0
05061,Howard,2008,4,4,0,0.0,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2009,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2010,4,4,2,0.5,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2011,5,5,2,0.4,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2012,3,5,0,0.0,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2013,1,1,0,0.0,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2014,1,1,0,0.0,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2015,5,7,2,0.4,DRUNK_DR,0,,0,,0,0,0.0,0,6,0,0,1,0
05061,Howard,2016,2,2,1,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05061,Howard,2017,1,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05061,Howard,2018,3,4,1,0.3333333333333333,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05061,Howard,2019,5,5,4,0.8,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05061,Howard,2020,6,6,3,0.5,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05061,Howard,2021,1,2,1,1.0,DR_DRINK,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05061,Howard,2022,0,0,0,,,0,,0,,1,3,0.5,1,6,0,0,1,0
05061,Howard,2023,4,4,3,0.75,DR_DRINK,0,,0,,1,3,0.5,1,6,0,0,1,0
05063,Independence,2008,7,9,3,0.42857142857142855,DRUNK_DR,0,,0,,1,1,0.1428571428571428,1,7,0,0,1,0
05063,Independence,2009,15,15,5,0.3333333333333333,DRUNK_DR,0,,0,,1,1,0.1428571428571428,1,7,0,0,1,0
05063,Independence,2010,8,10,4,0.5,DRUNK_DR,0,,0,,1,1,0.1428571428571428,1,7,0,0,1,0
05063,Independence,2011,10,11,4,0.4,DRUNK_DR,0,,0,,1,1,0.1428571428571428,1,7,0,0,1,0
05063,Independence,2012,5,5,2,0.4,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2013,4,4,2,0.5,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2014,8,8,4,0.5,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2015,5,6,2,0.4,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2016,8,8,4,0.5,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2017,6,6,2,0.3333333333333333,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2018,7,7,1,0.14285714285714285,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2019,10,11,3,0.3,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2020,16,17,8,0.5,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2021,15,20,5,0.3333333333333333,DR_DRINK,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2022,8,8,1,0.125,DR_DRINK,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05063,Independence,2023,7,7,0,0.0,DR_DRINK,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05065,Izard,2008,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.2,1,5,0,0,1,0
05065,Izard,2009,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.2,1,5,0,0,1,0
05065,Izard,2010,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.2,1,5,0,0,1,0
05065,Izard,2011,2,3,0,0.0,DRUNK_DR,0,,0,,1,1,0.2,1,5,0,0,1,0
05065,Izard,2012,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2013,2,2,0,0.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2014,2,2,0,0.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2015,0,0,0,,,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2016,0,0,0,,,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2017,2,2,2,1.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2018,4,4,1,0.25,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2019,2,2,1,0.5,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2020,0,0,0,,,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2021,4,4,3,0.75,DR_DRINK,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2022,5,5,1,0.2,DR_DRINK,0,,0,,1,2,0.4,1,5,0,0,1,0
05065,Izard,2023,0,0,0,,,0,,0,,1,2,0.4,1,5,0,0,1,0
05067,Jackson,2008,8,10,1,0.125,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2009,8,10,3,0.375,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2010,4,4,1,0.25,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2011,2,2,2,1.0,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2012,6,8,2,0.3333333333333333,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2013,4,4,1,0.25,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2014,4,4,0,0.0,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2015,5,5,2,0.4,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2016,3,4,2,0.6666666666666666,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2017,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2018,2,2,1,0.5,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2019,2,2,0,0.0,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2020,7,9,2,0.2857142857142857,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2021,2,2,0,0.0,DR_DRINK,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2022,4,4,2,0.5,DR_DRINK,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05067,Jackson,2023,7,8,3,0.42857142857142855,DR_DRINK,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05069,Jefferson,2008,14,17,5,0.35714285714285715,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2009,15,17,7,0.4666666666666667,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2010,10,10,5,0.5,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2011,17,19,7,0.4117647058823529,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2012,12,15,5,0.4166666666666667,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2013,10,10,3,0.3,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2014,14,16,4,0.2857142857142857,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2015,7,9,5,0.7142857142857143,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2016,11,11,2,0.18181818181818182,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2017,14,16,2,0.14285714285714285,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2018,11,11,2,0.18181818181818182,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2019,14,14,3,0.21428571428571427,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2020,16,16,3,0.1875,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2021,15,16,5,0.3333333333333333,DR_DRINK,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2022,13,16,1,0.07692307692307693,DR_DRINK,1,,0,,1,3,0.5,1,6,0,0,1,0
05069,Jefferson,2023,16,18,7,0.4375,DR_DRINK,1,,0,,1,3,0.5,1,6,0,0,1,0
05071,Johnson,2008,4,4,1,0.25,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2009,7,7,1,0.14285714285714285,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2010,2,2,1,0.5,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2011,8,8,4,0.5,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2012,8,8,2,0.25,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2013,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2014,4,4,0,0.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2015,1,1,1,1.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2016,4,4,0,0.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2017,1,1,1,1.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2018,5,6,0,0.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2019,4,6,0,0.0,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2020,6,6,1,0.16666666666666666,DRUNK_DR,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2021,5,6,1,0.2,DR_DRINK,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2022,6,6,1,0.16666666666666666,DR_DRINK,0,,0,,1,2,0.4,1,5,0,0,1,0
05071,Johnson,2023,2,3,0,0.0,DR_DRINK,0,,0,,1,2,0.4,1,5,0,0,1,0
05073,Lafayette,2008,1,1,1,1.0,DRUNK_DR,0,,0,,1,1,0.25,1,4,0,0,1,0
05073,Lafayette,2009,5,5,3,0.6,DRUNK_DR,0,,0,,1,1,0.25,1,4,0,0,1,0
05073,Lafayette,2010,7,7,2,0.2857142857142857,DRUNK_DR,0,,0,,1,1,0.25,1,4,0,0,1,0
05073,Lafayette,2011,6,6,2,0.3333333333333333,DRUNK_DR,0,,0,,1,1,0.25,1,4,0,0,1,0
05073,Lafayette,2012,2,2,2,1.0,DRUNK_DR,0,,0,,1,1,0.25,1,4,0,0,1,0
05073,Lafayette,2013,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.25,1,4,0,0,1,0
05073,Lafayette,2014,2,2,1,0.5,DRUNK_DR,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2015,1,1,0,0.0,DRUNK_DR,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2016,1,2,0,0.0,DRUNK_DR,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2017,0,0,0,,,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2018,0,0,0,,,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2019,1,1,1,1.0,DRUNK_DR,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2020,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2021,0,0,0,,,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2022,0,0,0,,,0,,0,,1,2,0.5,1,4,0,0,1,0
05073,Lafayette,2023,2,2,0,0.0,DR_DRINK,0,,0,,1,2,0.5,1,4,0,0,1,0
05075,Lawrence,2008,5,5,1,0.2,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05075,Lawrence,2009,10,11,3,0.3,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05075,Lawrence,2010,4,4,3,0.75,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05075,Lawrence,2011,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05075,Lawrence,2012,5,5,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05075,Lawrence,2013,4,4,2,0.5,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05075,Lawrence,2014,7,7,2,0.2857142857142857,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05075,Lawrence,2015,4,5,1,0.25,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05075,Lawrence,2016,8,11,2,0.25,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05075,Lawrence,2017,4,4,1,0.25,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05075,Lawrence,2018,12,14,1,0.08333333333333333,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05075,Lawrence,2019,8,8,3,0.375,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05075,Lawrence,2020,8,12,1,0.125,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05075,Lawrence,2021,6,6,3,0.5,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05075,Lawrence,2022,8,11,2,0.25,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05075,Lawrence,2023,3,3,0,0.0,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05077,Lee,2008,5,6,2,0.4,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2009,3,5,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2010,5,6,1,0.2,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2011,1,2,1,1.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2012,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2013,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2014,0,0,0,,,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2015,4,5,2,0.5,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2016,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2017,3,3,2,0.6666666666666666,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2018,0,0,0,,,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2019,2,3,1,0.5,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2020,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2021,2,3,0,0.0,DR_DRINK,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2022,1,1,0,0.0,DR_DRINK,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2023,4,4,0,0.0,DR_DRINK,1,,0,,1,4,1.0,1,4,0,0,1,0
05079,Lincoln,2008,4,4,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2009,5,7,2,0.4,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2010,4,4,1,0.25,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2011,2,2,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2012,1,1,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2013,2,2,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2014,4,4,2,0.5,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2015,2,3,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2016,1,1,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2017,3,3,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2018,4,4,1,0.25,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2019,1,1,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2020,1,2,1,1.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2021,1,1,0,0.0,DR_DRINK,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2022,5,5,0,0.0,DR_DRINK,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2023,0,0,0,,,0,,0,,1,5,1.0,1,5,0,0,1,0
05081,Little River,2008,3,3,3,1.0,DRUNK_DR,0,2016.0,2016,-8.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2009,4,5,1,0.25,DRUNK_DR,0,2016.0,2016,-7.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2010,1,1,0,0.0,DRUNK_DR,0,2016.0,2016,-6.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2011,4,4,1,0.25,DRUNK_DR,0,2016.0,2016,-5.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2012,2,2,0,0.0,DRUNK_DR,0,2016.0,2016,-4.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2013,8,9,2,0.25,DRUNK_DR,0,2016.0,2016,-3.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2014,2,2,0,0.0,DRUNK_DR,0,2016.0,2016,-2.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2015,4,4,1,0.25,DRUNK_DR,0,2016.0,2016,-1.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2016,4,5,2,0.5,DRUNK_DR,1,2016.0,2016,0.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2017,2,2,1,0.5,DRUNK_DR,1,2016.0,2016,1.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2018,3,5,1,0.3333333333333333,DRUNK_DR,1,2016.0,2016,2.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2019,4,4,1,0.25,DRUNK_DR,1,2016.0,2016,3.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2020,2,2,2,1.0,DRUNK_DR,1,2016.0,2016,4.0,1,2,0.5,1,4,0,1,0,0
05081,Little River,2021,5,5,2,0.4,DR_DRINK,1,2016.0,2016,5.0,1,2,0.5,1,4,0,1,0,0
05081,Little River,2022,0,0,0,,,1,2016.0,2016,6.0,1,2,0.5,1,4,0,1,0,0
05081,Little River,2023,5,7,1,0.2,DR_DRINK,1,2016.0,2016,7.0,1,2,0.5,1,4,0,1,0,0
05083,Logan,2008,6,6,4,0.6666666666666666,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2009,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2010,6,6,4,0.6666666666666666,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2011,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2012,5,5,1,0.2,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2013,2,4,1,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2014,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2015,4,4,2,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2016,2,2,1,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2017,7,7,3,0.42857142857142855,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2018,1,1,1,1.0,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2019,4,4,2,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2020,3,3,2,0.6666666666666666,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2021,9,9,4,0.4444444444444444,DR_DRINK,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2022,3,3,2,0.6666666666666666,DR_DRINK,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2023,5,5,1,0.2,DR_DRINK,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05085,Lonoke,2008,18,19,4,0.2222222222222222,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2009,12,12,5,0.4166666666666667,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2010,7,8,3,0.42857142857142855,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2011,11,11,4,0.36363636363636365,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2012,17,20,3,0.17647058823529413,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2013,11,11,5,0.45454545454545453,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2014,9,9,1,0.1111111111111111,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2015,12,15,3,0.25,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2016,11,15,5,0.45454545454545453,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2017,9,9,2,0.2222222222222222,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2018,5,7,1,0.2,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2019,9,10,3,0.3333333333333333,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2020,10,12,1,0.1,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2021,14,16,3,0.21428571428571427,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2022,16,17,6,0.375,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2023,9,9,0,0.0,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05087,Madison,2008,3,4,1,0.3333333333333333,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05087,Madison,2009,9,11,2,0.2222222222222222,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05087,Madison,2010,4,4,2,0.5,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05087,Madison,2011,6,6,3,0.5,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
