fips,county_name,acs_vintage,pop_15plus,n_married,n_divorced,n_separated,n_widowed,n_never_married,pct_married,pct_divorced,pct_never_married,pct_widowed,pct_separated
05001,Arkansas,2023,13410,6896,1713,188,1046,3755,0.5142,0.1277,0.28,0.078,0.014
05003,Ashley,2023,15252,7810,2237,330,1419,3786,0.5121,0.1467,0.2482,0.093,0.0216
05005,Baxter,2023,36165,20258,5123,373,4065,6719,0.5602,0.1417,0.1858,0.1124,0.0103
05007,Benton,2023,231892,136637,21781,2697,10195,63279,0.5892,0.0939,0.2729,0.044,0.0116
05009,Boone,2023,30905,17780,3805,462,2445,6875,0.5753,0.1231,0.2225,0.0791,0.0149
05011,Bradley,2023,8131,3364,1450,210,693,2624,0.4137,0.1783,0.3227,0.0852,0.0258
05013,Calhoun,2023,4035,1919,497,37,398,1221,0.4756,0.1232,0.3026,0.0986,0.0092
05015,Carroll,2023,23478,12930,2932,416,1731,5885,0.5507,0.1249,0.2507,0.0737,0.0177
05017,Chicot,2023,8147,3526,1338,197,891,2392,0.4328,0.1642,0.2936,0.1094,0.0242
05019,Clark,2023,17876,7673,1863,274,1257,7083,0.4292,0.1042,0.3962,0.0703,0.0153
05021,Clay,2023,11867,6213,1815,305,1130,2709,0.5236,0.1529,0.2283,0.0952,0.0257
05023,Cleburne,2023,21237,12144,3086,447,2022,3985,0.5718,0.1453,0.1876,0.0952,0.021
05025,Cleveland,2023,6263,3379,669,127,673,1542,0.5395,0.1068,0.2462,0.1075,0.0203
05027,Columbia,2023,18431,8639,2094,467,1219,6479,0.4687,0.1136,0.3515,0.0661,0.0253
05029,Conway,2023,16877,8641,3051,410,1088,4097,0.512,0.1808,0.2428,0.0645,0.0243
05031,Craighead,2023,88565,45199,10001,1883,5170,28195,0.5103,0.1129,0.3184,0.0584,0.0213
05033,Crawford,2023,48785,27505,6178,866,3658,11444,0.5638,0.1266,0.2346,0.075,0.0178
05035,Crittenden,2023,36873,15196,5481,1240,2710,13486,0.4121,0.1486,0.3657,0.0735,0.0336
05037,Cross,2023,13350,6734,1990,262,1173,3453,0.5044,0.1491,0.2587,0.0879,0.0196
05039,Dallas,2023,5411,2435,665,81,608,1703,0.45,0.1229,0.3147,0.1124,0.015
05041,Desha,2023,8747,3833,1033,361,796,3085,0.4382,0.1181,0.3527,0.091,0.0413
05043,Drew,2023,14080,6094,1920,233,1322,4744,0.4328,0.1364,0.3369,0.0939,0.0165
05045,Faulkner,2023,102458,52132,11041,1380,5149,34136,0.5088,0.1078,0.3332,0.0503,0.0135
05047,Franklin,2023,14099,7531,1902,287,1476,3190,0.5342,0.1349,0.2263,0.1047,0.0204
05049,Fulton,2023,10253,5263,1762,131,1175,2053,0.5133,0.1719,0.2002,0.1146,0.0128
05051,Garland,2023,83650,42170,12986,1326,7151,21343,0.5041,0.1552,0.2551,0.0855,0.0159
05053,Grant,2023,14956,8171,1787,334,1086,3912,0.5463,0.1195,0.2616,0.0726,0.0223
05055,Greene,2023,37096,19360,6090,936,2794,8852,0.5219,0.1642,0.2386,0.0753,0.0252
05057,Hempstead,2023,15571,8090,1762,443,1249,4470,0.5196,0.1132,0.2871,0.0802,0.0285
05059,Hot Spring,2023,27905,14708,3622,575,2279,7296,0.5271,0.1298,0.2615,0.0817,0.0206
05061,Howard,2023,9992,5093,1341,222,956,2602,0.5097,0.1342,0.2604,0.0957,0.0222
05063,Independence,2023,30474,17173,3725,494,2189,7387,0.5635,0.1222,0.2424,0.0718,0.0162
05065,Izard,2023,11910,5879,2006,369,1175,2850,0.4936,0.1684,0.2393,0.0987,0.031
05067,Jackson,2023,14167,5808,2734,432,1041,4584,0.41,0.193,0.3236,0.0735,0.0305
05069,Jefferson,2023,54074,22072,6909,1606,4098,20995,0.4082,0.1278,0.3883,0.0758,0.0297
05071,Johnson,2023,20726,11269,2796,527,1321,5340,0.5437,0.1349,0.2576,0.0637,0.0254
05073,Lafayette,2023,5311,2541,612,172,640,1518,0.4784,0.1152,0.2858,0.1205,0.0324
05075,Lawrence,2023,13290,6916,1910,267,1018,3446,0.5204,0.1437,0.2593,0.0766,0.0201
05077,Lee,2023,7139,2181,1148,242,721,3089,0.3055,0.1608,0.4327,0.101,0.0339
05079,Lincoln,2023,11198,4767,1693,478,620,4118,0.4257,0.1512,0.3677,0.0554,0.0427
05081,Little River,2023,9682,4719,1424,247,1067,2472,0.4874,0.1471,0.2553,0.1102,0.0255
05083,Logan,2023,17490,9860,2259,436,1288,4083,0.5638,0.1292,0.2334,0.0736,0.0249
05085,Lonoke,2023,59438,32225,7815,861,3838,15560,0.5422,0.1315,0.2618,0.0646,0.0145
05087,Madison,2023,13773,8517,1512,148,755,2989,0.6184,0.1098,0.217,0.0548,0.0107
05089,Marion,2023,14439,8762,2092,372,1301,2284,0.6068,0.1449,0.1582,0.0901,0.0258
05091,Miller,2023,34254,15112,5358,708,2797,10987,0.4412,0.1564,0.3208,0.0817,0.0207
05093,Mississippi,2023,31193,14901,4080,949,2205,10007,0.4777,0.1308,0.3208,0.0707,0.0304
05095,Monroe,2023,5290,2338,706,208,639,1607,0.442,0.1335,0.3038,0.1208,0.0393
05097,Montgomery,2023,7277,4530,1034,174,500,1213,0.6225,0.1421,0.1667,0.0687,0.0239
05099,Nevada,2023,6614,2680,975,177,912,2047,0.4052,0.1474,0.3095,0.1379,0.0268
05101,Newton,2023,6114,3505,893,52,532,1184,0.5733,0.1461,0.1937,0.087,0.0085
05103,Ouachita,2023,18267,8273,2480,475,1906,5608,0.4529,0.1358,0.307,0.1043,0.026
05105,Perry,2023,8319,4798,1228,194,492,1801,0.5768,0.1476,0.2165,0.0591,0.0233
05107,Phillips,2023,12371,5157,1230,453,1136,4848,0.4169,0.0994,0.3919,0.0918,0.0366
05109,Pike,2023,8377,4748,1029,100,757,1843,0.5668,0.1228,0.22,0.0904,0.0119
05111,Poinsett,2023,18230,8445,3243,370,1537,5005,0.4632,0.1779,0.2745,0.0843,0.0203
05113,Polk,2023,15783,9088,1855,367,1557,3283,0.5758,0.1175,0.208,0.0987,0.0233
05115,Pope,2023,51495,26434,5976,967,3922,15163,0.5133,0.1161,0.2945,0.0762,0.0188
05117,Prairie,2023,6922,3549,1185,169,664,1524,0.5127,0.1712,0.2202,0.0959,0.0244
05119,Pulaski,2023,321039,145795,44918,5755,18332,111994,0.4541,0.1399,0.3488,0.0571,0.0179
05121,Randolph,2023,14946,7951,2331,266,1390,3274,0.532,0.156,0.2191,0.093,0.0178
05123,St. Francis,2023,18713,7289,2466,806,1500,7458,0.3895,0.1318,0.3985,0.0802,0.0431
05125,Saline,2023,101764,59026,11693,1513,6768,24277,0.58,0.1149,0.2386,0.0665,0.0149
05127,Scott,2023,7955,4751,1133,162,566,1505,0.5972,0.1424,0.1892,0.0712,0.0204
05129,Searcy,2023,6578,3625,904,79,632,1417,0.5511,0.1374,0.2154,0.0961,0.012
05131,Sebastian,2023,103171,52832,13936,1915,6775,29628,0.5121,0.1351,0.2872,0.0657,0.0186
05133,Sevier,2023,12066,6522,1574,265,796,3174,0.5405,0.1304,0.2631,0.066,0.022
05135,Sharp,2023,14675,7758,2395,351,1405,3117,0.5287,0.1632,0.2124,0.0957,0.0239
05137,Stone,2023,10468,4698,1980,345,1413,2377,0.4488,0.1891,0.2271,0.135,0.033
05139,Union,2023,30762,14706,4292,912,2665,9099,0.4781,0.1395,0.2958,0.0866,0.0296
05141,Van Buren,2023,13521,7214,2106,134,1486,2715,0.5335,0.1558,0.2008,0.1099,0.0099
05143,Washington,2023,202347,97020,20560,3267,8954,75813,0.4795,0.1016,0.3747,0.0443,0.0161
05145,White,2023,62637,32064,8605,1234,4248,17720,0.5119,0.1374,0.2829,0.0678,0.0197
05147,Woodruff,2023,5110,2607,641,325,478,1384,0.5102,0.1254,0.2708,0.0935,0.0636
05149,Yell,2023,16200,9007,1921,343,1214,4058,0.556,0.1186,0.2505,0.0749,0.0212
