crash_fips,year,month,n_drivers,n_drink,sh_nonresident,sh_out_of_state,sh_home_dry,sh_nonresident_drink,sh_home_dry_drink
05051,2020,4,2,0,0.0,0.0,0.0,,
05051,2020,5,3,1,0.6666666666666667,0.0,0.3333333333333333,1.0,1.0
05051,2020,6,4,0,0.25,0.0,0.25,,
05051,2020,7,4,0,0.0,0.0,0.0,,
05051,2020,9,3,0,0.33333333333333337,0.0,0.0,,
05051,2020,10,2,0,0.0,0.0,0.0,,
05051,2020,11,4,0,0.0,0.0,0.0,,
05051,2021,1,2,0,0.0,0.0,0.0,,
05051,2021,2,4,2,0.5,0.0,0.0,1.0,0.0
05051,2021,3,6,0,0.16666666666666663,0.0,0.16666666666666666,,
05051,2021,4,5,0,0.6,0.2,0.25,,
05051,2021,5,2,0,0.5,0.0,0.5,,
05051,2021,6,3,2,1.0,0.0,0.3333333333333333,1.0,0.5
05051,2021,8,3,0,0.6666666666666667,0.0,0.3333333333333333,,
05051,2021,9,10,1,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0
05051,2021,10,1,0,0.0,0.0,0.0,,
05051,2021,12,2,0,0.0,0.0,0.0,,
05051,2022,1,5,0,0.19999999999999996,0.0,0.2,,
05051,2022,2,5,2,0.0,0.0,0.0,0.0,0.0
05051,2022,4,2,1,0.0,0.0,0.0,0.0,0.0
05051,2022,5,4,1,0.0,0.0,0.0,0.0,0.0
05051,2022,6,2,0,1.0,0.0,1.0,,
05051,2022,7,2,0,1.0,0.0,0.0,,
05051,2022,8,1,0,1.0,1.0,,,
05051,2022,9,6,0,0.8333333333333334,0.0,0.5,,
05051,2022,10,1,1,0.0,0.0,0.0,0.0,0.0
05051,2022,11,1,0,0.0,0.0,0.0,,
05051,2022,12,2,1,0.0,0.0,0.0,0.0,0.0
05051,2023,2,3,1,0.0,0.0,0.0,0.0,0.0
05051,2023,3,3,1,0.0,0.0,0.0,0.0,0.0
05051,2023,4,5,2,0.0,0.0,0.0,0.0,0.0
05051,2023,6,2,2,0.0,0.0,0.0,0.0,0.0
05051,2023,8,1,0,0.0,0.0,0.0,,
05051,2023,9,3,0,1.0,0.0,0.3333333333333333,,
05051,2023,10,3,0,0.6666666666666667,0.0,0.0,,
05051,2023,11,2,2,1.0,0.0,0.0,1.0,0.0
05051,2023,12,2,0,1.0,0.5,0.0,,
05053,2008,2,1,0,0.0,0.0,1.0,,
05053,2008,5,5,0,0.4,0.2,1.0,,
05053,2009,1,7,0,0.7142857142857143,0.2857142857142857,0.6,,
05053,2009,9,2,0,1.0,0.0,0.0,,
05053,2009,10,1,0,1.0,0.0,0.0,,
05053,2010,1,1,0,0.0,0.0,1.0,,
05053,2010,3,1,0,0.0,0.0,1.0,,
05053,2010,8,1,0,1.0,0.0,0.0,,
05053,2010,9,1,0,0.0,0.0,1.0,,
05053,2010,10,1,0,1.0,0.0,0.0,,
05053,2010,11,2,1,0.5,0.0,0.5,1.0,0.0
05053,2011,5,2,0,1.0,0.0,0.0,,
05053,2011,7,1,0,0.0,0.0,1.0,,
05053,2011,10,3,0,0.0,0.0,1.0,,
05053,2012,1,4,1,0.25,0.0,0.75,0.0,1.0
05053,2012,5,3,1,1.0,0.0,0.3333333333333333,1.0,0.0
05053,2012,10,2,0,1.0,0.0,0.0,,
05053,2013,3,1,0,0.0,0.0,1.0,,
05053,2013,11,1,0,0.0,0.0,1.0,,
05053,2013,12,4,1,0.25,0.0,1.0,0.0,1.0
05053,2014,1,3,0,0.33333333333333337,0.3333333333333333,1.0,,
05053,2014,10,1,0,1.0,0.0,1.0,,
05053,2014,11,2,0,0.5,0.0,0.5,,
05053,2015,7,2,1,0.5,0.0,0.5,1.0,0.0
05053,2015,8,1,1,1.0,0.0,0.0,1.0,0.0
05053,2015,9,3,0,0.33333333333333337,0.0,1.0,,
05053,2016,2,1,0,0.0,0.0,1.0,,
05053,2016,4,1,0,1.0,0.0,0.0,,
05053,2016,6,3,0,0.6666666666666667,0.0,0.3333333333333333,,
05053,2016,10,1,0,1.0,0.0,1.0,,
05053,2017,3,2,0,1.0,0.0,0.5,,
05053,2017,4,2,0,0.5,0.0,0.5,,
05053,2017,7,1,1,0.0,0.0,1.0,0.0,1.0
05053,2017,8,2,0,0.5,0.5,1.0,,
05053,2018,1,2,0,1.0,0.0,0.5,,
05053,2018,2,1,0,1.0,0.0,0.0,,
05053,2018,4,2,0,0.5,0.0,0.5,,
05053,2018,6,2,0,0.5,0.0,0.5,,
05053,2018,11,1,0,0.0,0.0,1.0,,
05053,2018,12,2,0,0.5,0.0,0.5,,
05053,2019,1,2,0,1.0,0.0,0.0,,
05053,2019,4,2,0,1.0,0.0,0.0,,
05053,2019,6,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05053,2019,9,1,0,0.0,0.0,1.0,,
05053,2019,11,2,0,0.5,0.0,1.0,,
05053,2020,2,1,0,1.0,0.0,0.0,,
05053,2020,5,2,0,0.5,0.0,0.5,,
05053,2020,6,4,0,0.25,0.0,0.75,,
05053,2020,7,1,0,0.0,0.0,1.0,,
05053,2021,4,3,1,0.6666666666666667,0.3333333333333333,0.5,0.0,1.0
05053,2021,6,2,0,0.5,0.0,0.5,,
05053,2021,7,1,0,1.0,0.0,1.0,,
05053,2021,9,2,0,1.0,0.0,0.5,,
05053,2021,12,2,0,0.0,0.0,1.0,,
05053,2022,4,1,0,1.0,0.0,0.0,,
05053,2022,5,2,0,0.5,0.0,0.5,,
05053,2022,6,1,0,0.0,0.0,1.0,,
05053,2022,8,1,1,1.0,0.0,0.0,1.0,0.0
05053,2023,1,4,0,0.75,0.0,0.25,,
05053,2023,3,2,0,1.0,0.0,0.0,,
05053,2023,4,1,0,1.0,0.0,1.0,,
05053,2023,7,2,0,1.0,0.0,0.0,,
05053,2023,11,2,0,0.5,0.0,0.5,,
05053,2023,12,1,1,0.0,0.0,1.0,0.0,1.0
05055,2008,3,2,0,1.0,0.5,1.0,,
05055,2008,4,6,1,0.16666666666666663,0.0,0.16666666666666666,0.0,0.0
05055,2008,7,3,0,0.33333333333333337,0.0,0.0,,
05055,2008,9,1,0,0.0,0.0,0.0,,
05055,2008,10,2,1,0.0,0.0,0.0,0.0,0.0
05055,2008,12,1,0,0.0,0.0,0.0,,
05055,2009,2,2,0,1.0,0.0,1.0,,
05055,2009,4,2,0,0.0,0.0,0.0,,
05055,2009,10,2,1,0.0,0.0,0.0,0.0,0.0
05055,2009,11,2,0,0.0,0.0,0.0,,
05055,2009,12,1,1,0.0,0.0,0.0,0.0,0.0
05055,2010,3,3,1,0.33333333333333337,0.0,0.3333333333333333,0.0,0.0
05055,2010,4,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05055,2010,7,2,0,0.0,0.0,0.0,,
05055,2010,10,1,0,0.0,0.0,0.0,,
05055,2010,12,6,0,0.33333333333333337,0.16666666666666666,0.2,,
05055,2011,2,1,0,0.0,0.0,0.0,,
05055,2011,3,1,1,1.0,1.0,,1.0,
05055,2011,4,1,0,1.0,0.0,1.0,,
05055,2011,9,1,0,0.0,0.0,0.0,,
05055,2011,11,2,0,0.5,0.0,0.5,,
05055,2011,12,1,0,0.0,0.0,0.0,,
05055,2012,1,1,0,0.0,0.0,0.0,,
05055,2012,3,2,0,0.5,0.0,0.5,,
05055,2012,4,1,0,0.0,0.0,0.0,,
05055,2012,6,2,0,0.0,0.0,0.0,,
05055,2012,9,1,1,0.0,0.0,0.0,0.0,0.0
05055,2012,11,5,0,0.19999999999999996,0.2,0.0,,
05055,2013,4,3,1,0.0,0.0,0.0,0.0,0.0
05055,2013,6,2,0,0.5,0.5,0.0,,
05055,2013,8,2,0,0.0,0.0,0.0,,
05055,2013,9,2,0,0.0,0.0,0.0,,
05055,2013,12,2,0,0.5,0.0,0.5,,
05055,2014,1,2,0,0.0,0.0,0.0,,
05055,2014,3,4,0,0.5,0.0,0.5,,
05055,2014,5,4,0,0.25,0.25,0.0,,
05055,2014,6,1,0,0.0,0.0,0.0,,
05055,2014,9,2,0,0.5,0.0,0.5,,
05055,2014,10,4,1,0.5,0.0,0.5,0.0,0.0
05055,2014,12,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05055,2015,3,2,0,0.0,0.0,0.0,,
05055,2015,4,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05055,2015,11,4,1,0.25,0.25,0.0,0.0,0.0
05055,2015,12,2,0,0.5,0.5,0.0,,
05055,2016,5,2,0,0.5,0.0,0.5,,
05055,2016,9,1,0,0.0,0.0,0.0,,
05055,2016,10,1,1,0.0,0.0,0.0,0.0,0.0
05055,2016,12,2,0,0.5,0.0,0.5,,
05055,2017,1,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05055,2017,3,2,1,0.0,0.0,0.0,0.0,0.0
05055,2017,4,1,0,0.0,0.0,0.0,,
05055,2017,5,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05055,2017,7,2,0,0.5,0.5,0.0,,
05055,2017,9,3,0,0.33333333333333337,0.0,0.3333333333333333,,
05055,2017,11,2,0,1.0,0.0,1.0,,
05055,2017,12,2,0,0.0,0.0,0.0,,
05055,2018,3,1,0,1.0,0.0,1.0,,
05055,2018,4,2,0,0.0,0.0,0.0,,
05055,2018,5,2,1,0.5,0.0,0.5,0.0,0.0
05055,2018,6,5,0,0.19999999999999996,0.2,0.0,,
05055,2018,11,4,0,0.5,0.0,0.5,,
05055,2019,2,2,0,0.0,0.0,0.0,,
05055,2019,3,4,0,0.75,0.0,0.75,,
05055,2019,5,2,0,0.5,0.0,0.5,,
05055,2019,11,4,1,0.5,0.0,0.5,0.0,0.0
05055,2019,12,1,0,0.0,0.0,0.0,,
05055,2020,1,1,1,0.0,0.0,0.0,0.0,0.0
05055,2020,5,2,1,0.0,0.0,0.0,0.0,0.0
05055,2020,7,4,1,0.25,0.0,0.25,0.0,0.0
05055,2020,9,2,0,0.0,0.0,0.0,,
05055,2021,2,2,0,0.5,0.0,0.5,,
05055,2021,3,2,1,0.0,0.0,0.0,0.0,0.0
05055,2021,5,5,1,0.19999999999999996,0.0,0.0,1.0,0.0
05055,2021,10,3,1,0.6666666666666667,0.6666666666666666,0.0,0.0,0.0
05055,2022,2,3,1,0.6666666666666667,0.0,0.6666666666666666,0.0,0.0
05055,2022,4,2,0,0.5,0.0,0.0,,
05055,2022,7,2,0,0.5,0.5,0.0,,
05055,2022,8,4,0,0.25,0.0,0.25,,
05055,2022,11,2,0,0.5,0.5,0.0,,
05055,2023,2,3,0,1.0,0.0,0.6666666666666666,,
05055,2023,5,4,0,0.75,0.0,0.75,,
05055,2023,7,1,0,0.0,0.0,0.0,,
05055,2023,8,1,0,0.0,0.0,0.0,,
05055,2023,10,2,0,0.0,0.0,0.0,,
05055,2023,11,2,0,0.0,0.0,0.0,,
05055,2023,12,3,0,0.0,0.0,0.0,,
05057,2008,1,2,0,0.5,0.0,1.0,,
05057,2008,4,2,0,0.5,0.0,1.0,,
05057,2008,5,1,1,0.0,0.0,1.0,0.0,1.0
05057,2008,6,2,0,0.5,0.5,1.0,,
05057,2008,7,1,0,1.0,0.0,1.0,,
05057,2008,11,2,2,0.5,0.0,0.5,0.5,0.5
05057,2009,5,2,0,0.0,0.0,1.0,,
05057,2009,7,2,0,0.0,0.0,1.0,,
05057,2009,9,2,1,1.0,0.0,0.5,1.0,0.0
05057,2009,10,3,1,0.6666666666666667,0.6666666666666666,1.0,1.0,
05057,2010,4,1,0,1.0,1.0,,,
05057,2010,5,2,1,0.0,0.0,1.0,0.0,1.0
05057,2010,6,3,1,0.6666666666666667,0.3333333333333333,1.0,0.0,1.0
05057,2010,7,1,0,1.0,1.0,,,
05057,2010,8,1,1,1.0,0.0,0.0,1.0,0.0
05057,2010,12,1,1,1.0,0.0,1.0,1.0,1.0
05057,2011,1,1,1,1.0,0.0,1.0,1.0,1.0
05057,2011,2,2,1,1.0,0.0,0.5,1.0,1.0
05057,2011,6,4,0,0.75,0.25,0.6666666666666666,,
05057,2011,7,2,2,0.5,0.0,1.0,0.5,1.0
05057,2011,9,2,0,0.5,0.0,0.5,,
05057,2011,10,2,0,0.5,0.5,1.0,,
05057,2012,8,1,0,0.0,0.0,1.0,,
05057,2012,11,4,1,0.75,0.25,0.6666666666666666,1.0,0.0
05057,2012,12,3,0,1.0,0.0,0.6666666666666666,,
05057,2013,3,2,0,1.0,1.0,,,
05057,2013,4,2,0,0.5,0.0,1.0,,
05057,2013,10,2,1,0.0,0.0,1.0,0.0,1.0
05057,2013,11,2,0,0.5,0.5,1.0,,
05057,2013,12,1,1,0.0,0.0,1.0,0.0,1.0
05057,2014,9,1,1,0.0,0.0,1.0,0.0,1.0
05057,2014,10,1,0,1.0,0.0,1.0,,
05057,2014,11,4,1,0.5,0.5,1.0,0.0,1.0
05057,2015,2,1,0,,,,,
05057,2015,4,1,0,1.0,1.0,,,
05057,2015,5,2,1,0.0,0.0,1.0,0.0,1.0
05057,2015,6,6,0,1.0,0.8333333333333334,1.0,,
05057,2015,8,4,1,0.0,0.0,1.0,0.0,1.0
05057,2015,9,1,0,1.0,0.0,0.0,,
05057,2015,10,1,1,0.0,0.0,1.0,0.0,1.0
05057,2016,1,1,0,1.0,0.0,1.0,,
05057,2016,5,1,0,1.0,0.0,0.0,,
05057,2016,9,2,1,0.5,0.0,0.5,1.0,0.0
05057,2016,10,2,1,0.5,0.0,0.5,0.0,1.0
05057,2016,11,3,0,1.0,0.3333333333333333,1.0,,
05057,2016,12,4,0,0.75,0.0,1.0,,
05057,2017,1,1,0,1.0,0.0,1.0,,
05057,2017,9,1,0,1.0,0.0,1.0,,
05057,2017,10,1,1,1.0,0.0,1.0,1.0,1.0
05057,2017,12,2,1,1.0,0.5,0.0,1.0,0.0
05057,2018,4,1,0,1.0,0.0,0.0,,
05057,2018,5,2,0,1.0,1.0,,,
05057,2018,6,2,0,1.0,0.0,0.5,,
05057,2018,10,1,0,1.0,1.0,,,
05057,2018,11,3,0,0.33333333333333337,0.0,0.6666666666666666,,
05057,2019,4,1,0,1.0,0.0,1.0,,
05057,2019,5,1,1,0.0,0.0,1.0,0.0,1.0
05057,2019,8,2,0,0.0,0.0,1.0,,
05057,2019,11,1,1,1.0,0.0,0.0,1.0,0.0
05057,2019,12,2,0,0.5,0.0,1.0,,
05057,2020,4,2,0,0.0,0.0,1.0,,
05057,2020,5,4,1,1.0,0.75,0.0,1.0,
05057,2020,6,1,0,0.0,0.0,1.0,,
05057,2020,8,1,1,1.0,0.0,1.0,1.0,1.0
05057,2020,11,2,0,0.5,0.0,1.0,,
05057,2020,12,1,1,0.0,0.0,1.0,0.0,1.0
05057,2021,4,2,0,0.0,0.0,1.0,,
05057,2021,6,2,0,1.0,0.0,0.5,,
05057,2021,7,1,0,1.0,1.0,,,
05057,2022,2,1,0,1.0,1.0,,,
05057,2022,7,1,0,1.0,0.0,0.0,,
05057,2022,8,3,0,0.33333333333333337,0.0,0.6666666666666666,,
05057,2022,9,1,0,1.0,1.0,,,
05057,2022,12,2,0,1.0,0.0,1.0,,
05057,2023,2,1,0,0.0,0.0,1.0,,
05057,2023,3,1,0,1.0,0.0,0.0,,
05057,2023,6,2,0,0.0,0.0,1.0,,
05057,2023,7,1,0,1.0,1.0,,,
05057,2023,9,3,0,1.0,0.6666666666666666,0.0,,
05057,2023,10,4,0,0.5,0.25,0.6666666666666666,,
05057,2023,11,1,1,1.0,1.0,,1.0,
05057,2023,12,2,1,0.0,0.0,1.0,0.0,1.0
05059,2008,2,1,0,,,,,
05059,2008,4,7,0,1.0,0.42857142857142855,0.25,,
05059,2008,5,2,0,1.0,0.0,1.0,,
05059,2008,6,1,0,1.0,0.0,1.0,,
05059,2008,8,3,1,0.6666666666666667,0.6666666666666666,1.0,0.0,1.0
05059,2008,12,2,1,1.0,0.0,0.0,1.0,0.0
05059,2009,1,1,0,1.0,1.0,,,
05059,2009,2,3,0,1.0,0.0,0.3333333333333333,,
05059,2009,3,1,1,0.0,0.0,1.0,0.0,1.0
05059,2009,4,2,0,0.0,0.0,1.0,,
05059,2009,5,1,0,0.0,0.0,1.0,,
05059,2009,8,3,1,0.0,0.0,1.0,0.0,1.0
05059,2009,9,1,0,1.0,0.0,0.0,,
05059,2009,10,2,0,0.5,0.0,0.5,,
05059,2010,1,2,0,1.0,1.0,,,
05059,2010,3,1,0,1.0,0.0,0.0,,
05059,2010,4,3,0,0.6666666666666667,0.0,1.0,,
05059,2010,5,1,0,0.0,0.0,1.0,,
05059,2010,6,3,1,1.0,0.6666666666666666,1.0,1.0,1.0
05059,2010,7,1,0,0.0,0.0,1.0,,
05059,2010,8,4,0,1.0,0.5,1.0,,
05059,2010,12,1,1,1.0,0.0,0.0,1.0,0.0
05059,2011,3,1,0,1.0,1.0,,,
05059,2011,4,2,0,0.5,0.0,0.5,,
05059,2011,6,1,0,1.0,1.0,,,
05059,2011,7,4,1,0.75,0.5,0.5,0.0,1.0
05059,2011,8,2,0,0.0,0.0,1.0,,
05059,2012,1,1,0,1.0,1.0,,,
05059,2012,2,1,0,1.0,0.0,0.0,,
05059,2012,3,1,1,0.0,0.0,1.0,0.0,1.0
05059,2012,5,4,0,0.75,0.0,0.5,,
05059,2012,9,1,0,1.0,1.0,,,
05059,2012,10,1,0,1.0,0.0,0.0,,
05059,2012,11,3,0,0.0,0.0,1.0,,
05059,2012,12,2,0,0.5,0.0,0.5,,
05059,2013,1,2,1,1.0,0.0,0.5,1.0,1.0
05059,2013,2,4,0,1.0,0.5,0.5,,
05059,2013,3,3,1,1.0,0.3333333333333333,0.0,1.0,0.0
05059,2013,4,1,0,0.0,0.0,1.0,,
05059,2013,7,1,0,1.0,0.0,0.0,,
05059,2013,8,1,0,0.0,0.0,1.0,,
05059,2013,11,3,0,0.6666666666666667,0.3333333333333333,1.0,,
05059,2014,2,2,1,1.0,1.0,,1.0,
05059,2014,3,3,1,0.6666666666666667,0.0,0.3333333333333333,1.0,0.0
05059,2014,4,1,1,0.0,0.0,1.0,0.0,1.0
05059,2014,5,5,1,0.4,0.0,1.0,0.0,1.0
05059,2014,6,2,0,1.0,0.0,0.5,,
05059,2014,7,2,0,0.0,0.0,1.0,,
05059,2014,9,3,1,1.0,0.0,0.0,1.0,0.0
05059,2014,10,7,0,0.8571428571428572,0.0,0.2857142857142857,,
05059,2014,12,2,0,1.0,0.0,0.0,,
05059,2015,1,3,1,1.0,0.6666666666666666,0.0,1.0,0.0
05059,2015,2,1,0,0.0,0.0,1.0,,
05059,2015,3,3,2,0.0,0.0,1.0,0.0,1.0
05059,2015,5,2,0,0.5,0.5,1.0,,
05059,2015,7,1,0,1.0,1.0,,,
05059,2015,8,2,0,1.0,0.5,1.0,,
05059,2015,9,4,1,0.75,0.0,0.25,0.0,1.0
05059,2015,10,2,0,0.0,0.0,1.0,,
05059,2015,11,1,1,0.0,0.0,1.0,0.0,1.0
05059,2015,12,1,0,1.0,1.0,,,
05059,2016,1,1,0,0.0,0.0,1.0,,
05059,2016,2,4,0,0.5,0.0,0.5,,
05059,2016,3,1,0,1.0,0.0,0.0,,
05059,2016,4,1,0,1.0,1.0,,,
05059,2016,5,3,1,0.6666666666666667,0.0,1.0,1.0,1.0
05059,2016,7,2,0,0.5,0.5,1.0,,
05059,2016,8,1,0,1.0,0.0,0.0,,
05059,2016,9,1,0,1.0,0.0,0.0,,
05059,2016,11,2,0,0.5,0.0,0.5,,
05059,2016,12,2,0,0.0,0.0,1.0,,
05059,2017,2,2,1,0.0,0.0,1.0,0.0,1.0
05059,2017,3,4,0,0.75,0.0,0.25,,
05059,2017,4,1,0,0.0,0.0,1.0,,
05059,2017,5,3,0,0.33333333333333337,0.0,0.6666666666666666,,
05059,2017,6,2,0,0.5,0.0,0.5,,
05059,2017,10,4,1,1.0,0.0,0.0,,
05059,2017,11,1,0,1.0,1.0,,,
05059,2018,1,1,0,0.0,0.0,1.0,,
05059,2018,3,1,0,1.0,1.0,,,
05059,2018,5,1,1,1.0,0.0,0.0,1.0,0.0
05059,2018,6,1,0,0.0,0.0,1.0,,
05059,2018,7,1,0,0.0,0.0,1.0,,
05059,2018,8,1,0,1.0,0.0,1.0,,
05059,2018,9,3,1,1.0,0.0,0.6666666666666666,1.0,0.0
05059,2018,11,2,1,1.0,1.0,,1.0,
05059,2019,2,2,1,1.0,0.5,0.0,1.0,0.0
05059,2019,5,3,1,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0
05059,2019,7,1,0,,,,,
05059,2019,8,1,1,0.0,0.0,1.0,0.0,1.0
05059,2019,10,2,1,1.0,0.0,0.5,1.0,0.0
05059,2020,2,1,0,0.0,0.0,1.0,,
05059,2020,3,2,0,1.0,0.0,0.0,,
05059,2020,4,3,1,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0
05059,2020,5,1,0,1.0,1.0,,,
05059,2020,8,1,0,1.0,0.0,0.0,,
05059,2021,1,3,1,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0
05059,2021,4,4,1,0.75,0.5,0.5,1.0,
05059,2021,5,6,0,1.0,0.6666666666666666,0.5,,
05059,2021,6,2,0,1.0,1.0,,,
05059,2021,9,2,0,0.5,0.0,0.5,,
05059,2021,11,2,1,0.0,0.0,1.0,0.0,1.0
05059,2021,12,3,0,1.0,0.3333333333333333,0.0,,
05059,2022,1,2,0,1.0,0.0,0.5,,
05059,2022,3,2,0,1.0,1.0,,,
05059,2022,4,7,1,0.7142857142857143,0.2857142857142857,0.2,0.0,0.0
05059,2022,5,2,0,0.5,0.0,0.0,,
05059,2022,6,22,0,1.0,0.7142857142857143,0.16666666666666666,,
05059,2022,7,3,0,1.0,0.3333333333333333,0.0,,
05059,2022,8,1,0,1.0,0.0,1.0,,
05059,2022,9,2,1,1.0,0.0,0.5,1.0,1.0
05059,2023,2,2,1,0.5,0.5,0.0,0.0,0.0
05059,2023,3,1,0,0.0,0.0,0.0,,
05059,2023,4,1,0,0.0,0.0,0.0,,
05059,2023,5,2,1,1.0,0.5,1.0,1.0,1.0
05059,2023,7,3,0,1.0,0.5,1.0,,
05059,2023,8,1,0,1.0,0.0,0.0,,
05059,2023,10,1,1,1.0,0.0,0.0,1.0,0.0
05059,2023,12,5,1,1.0,0.75,0.0,1.0,0.0
05061,2008,3,1,0,0.0,0.0,1.0,,
05061,2008,7,3,0,0.6666666666666667,0.3333333333333333,1.0,,
05061,2008,11,2,0,1.0,0.5,1.0,,
05061,2009,1,1,1,0.0,0.0,1.0,0.0,1.0
05061,2009,2,1,0,0.0,0.0,1.0,,
05061,2009,6,1,0,0.0,0.0,1.0,,
05061,2010,2,1,1,0.0,0.0,1.0,0.0,1.0
05061,2010,7,3,1,0.0,0.0,1.0,0.0,1.0
05061,2010,8,2,0,0.5,0.0,1.0,,
05061,2011,1,2,1,0.5,0.0,1.0,1.0,1.0
05061,2011,3,2,1,0.5,0.0,1.0,1.0,1.0
05061,2011,6,2,0,0.0,0.0,1.0,,
05061,2012,3,1,0,0.0,0.0,1.0,,
05061,2012,6,2,0,0.5,0.5,1.0,,
05061,2012,11,2,0,0.0,0.0,1.0,,
05061,2013,4,1,0,0.0,0.0,1.0,,
05061,2014,6,1,0,1.0,0.0,1.0,,
05061,2015,1,1,0,0.0,0.0,1.0,,
05061,2015,2,3,0,0.33333333333333337,0.0,1.0,,
05061,2015,7,1,1,1.0,0.0,1.0,1.0,1.0
05061,2015,9,1,1,0.0,0.0,1.0,0.0,1.0
05061,2016,9,1,0,1.0,0.0,0.0,,
05061,2016,10,1,1,1.0,0.0,1.0,1.0,1.0
05061,2017,12,2,0,1.0,0.0,0.5,,
05061,2018,3,1,1,0.0,0.0,1.0,0.0,1.0
05061,2018,6,3,0,0.6666666666666667,0.3333333333333333,1.0,,
05061,2018,8,2,0,1.0,0.5,0.0,,
05061,2019,1,1,1,0.0,0.0,1.0,0.0,1.0
05061,2019,2,2,2,0.5,0.0,1.0,0.5,1.0
05061,2019,10,1,0,1.0,0.0,1.0,,
05061,2019,12,1,1,0.0,0.0,1.0,0.0,1.0
05061,2020,1,1,0,0.0,0.0,1.0,,
05061,2020,6,1,1,0.0,0.0,1.0,0.0,1.0
05061,2020,7,1,0,1.0,0.0,1.0,,
05061,2020,10,4,1,0.5,0.0,0.5,1.0,0.0
05061,2020,11,1,1,1.0,0.0,1.0,1.0,1.0
05061,2021,6,2,1,0.0,0.0,1.0,0.0,1.0
05061,2023,1,2,1,0.5,0.0,0.5,1.0,0.0
05061,2023,2,1,1,0.0,0.0,1.0,0.0,1.0
05061,2023,5,1,1,1.0,0.0,0.0,1.0,0.0
05063,2008,9,1,1,0.0,0.0,1.0,0.0,1.0
05063,2008,10,5,1,0.6,0.2,1.0,0.0,1.0
05063,2008,11,2,0,0.5,0.0,1.0,,
05063,2008,12,2,1,0.5,0.0,1.0,0.0,1.0
05063,2009,2,3,2,0.33333333333333337,0.3333333333333333,1.0,0.0,1.0
05063,2009,3,2,1,0.0,0.0,1.0,0.0,1.0
05063,2009,4,2,0,1.0,0.5,1.0,,
05063,2009,5,3,1,0.33333333333333337,0.0,1.0,0.0,1.0
05063,2009,6,2,0,0.5,0.0,1.0,,
05063,2009,7,2,1,0.5,0.0,1.0,1.0,1.0
05063,2009,8,1,0,0.0,0.0,1.0,,
05063,2009,9,1,0,1.0,0.0,1.0,,
05063,2009,10,3,0,0.6666666666666667,0.0,0.3333333333333333,,
05063,2009,12,1,0,0.0,0.0,1.0,,
05063,2010,4,1,1,0.0,0.0,1.0,0.0,1.0
05063,2010,5,1,1,0.0,0.0,1.0,0.0,1.0
05063,2010,6,1,1,0.0,0.0,1.0,0.0,1.0
05063,2010,7,2,0,1.0,0.0,1.0,,
05063,2010,9,2,0,0.5,0.0,1.0,,
05063,2010,10,2,0,0.0,0.0,1.0,,
05063,2010,11,1,1,0.0,0.0,1.0,0.0,1.0
05063,2011,2,1,1,0.0,0.0,1.0,0.0,1.0
05063,2011,3,1,0,0.0,0.0,1.0,,
05063,2011,4,6,1,0.5,0.16666666666666666,1.0,0.0,1.0
05063,2011,5,1,1,0.0,0.0,1.0,0.0,1.0
05063,2011,7,4,1,0.25,0.0,1.0,0.0,1.0
05063,2011,10,1,0,0.0,0.0,1.0,,
05063,2011,12,1,0,0.0,0.0,1.0,,
05063,2012,1,2,0,0.5,0.0,0.5,,
05063,2012,3,2,2,0.0,0.0,1.0,0.0,1.0
05063,2012,5,1,0,0.0,0.0,1.0,,
05063,2012,9,1,0,0.0,0.0,1.0,,
05063,2013,3,3,0,0.33333333333333337,0.3333333333333333,1.0,,
05063,2013,6,2,2,0.0,0.0,1.0,0.0,1.0
05063,2013,9,2,0,0.0,0.0,1.0,,
05063,2014,3,1,1,0.0,0.0,1.0,0.0,1.0
05063,2014,8,2,0,0.0,0.0,1.0,,
05063,2014,9,4,1,0.0,0.0,1.0,0.0,1.0
05063,2014,10,2,2,0.5,0.0,0.5,0.5,0.5
05063,2014,12,1,0,0.0,0.0,1.0,,
05063,2015,1,2,0,0.0,0.0,1.0,,
05063,2015,3,1,1,0.0,0.0,1.0,0.0,1.0
05063,2015,7,1,0,1.0,0.0,1.0,,
05063,2015,9,1,1,0.0,0.0,1.0,0.0,1.0
05063,2015,10,1,0,1.0,0.0,0.0,,
05063,2016,3,1,0,0.0,0.0,1.0,,
05063,2016,4,2,0,0.5,0.0,0.5,,
05063,2016,5,4,2,0.0,0.0,1.0,0.0,1.0
05063,2016,6,1,1,0.0,0.0,1.0,0.0,1.0
05063,2016,8,2,0,0.0,0.0,1.0,,
05063,2016,9,1,1,0.0,0.0,1.0,0.0,1.0
05063,2017,1,4,0,0.25,0.0,0.75,,
05063,2017,3,1,0,1.0,1.0,,,
05063,2017,7,1,1,0.0,0.0,1.0,0.0,1.0
